utc_time,Resolution code,Total Load,Most recent forecast,Most recent P10,Most recent P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast
2024-05-22 16:00:00+00:00,PT15M,8646.35,9853.29,9618.88,10087.7,9782.65,9521.53,10043.77,9739.44
2024-05-22 17:00:00+00:00,PT15M,8618.69,9570.57,9333.47,9807.67,9786.96,9522.55,10051.37,9736.86
2024-05-22 18:00:00+00:00,PT15M,8681.07,9421.22,9184.32,9658.12,9542.57,9278.5,9806.65,9476.56
2024-05-22 19:00:00+00:00,PT15M,8519.72,9104.39,8869.36,9339.41,9292.79,9030.95,9554.62,9227.82
2024-05-22 20:00:00+00:00,PT15M,8610.2,9060.43,8824.39,9296.48,9209.77,8946.38,9473.15,9203.12
2024-05-22 21:00:00+00:00,PT15M,8107.78,9050.49,8810.52,9290.47,8977.75,8710.55,9244.95,8951.61
2024-05-22 22:00:00+00:00,PT15M,8288.81,8334.41,8095.09,8573.72,8374.35,8134.79,8613.91,8374.84
2024-05-22 23:00:00+00:00,PT15M,7927.35,7750.73,7512.86,7988.6,7897.99,7659.88,8136.1,7909.61
2024-05-23 00:00:00+00:00,PT15M,7537.38,7433.33,7251.89,7614.77,7531.64,7290.35,7772.92,7500.71
2024-05-23 01:00:00+00:00,PT15M,7441.49,7323.58,7143.0,7504.17,7477.75,7237.86,7717.63,7467.98
2024-05-23 02:00:00+00:00,PT15M,7423.85,7374.42,7195.25,7553.6,7405.06,7166.97,7643.14,7427.99
2024-05-23 03:00:00+00:00,PT15M,7785.86,7536.24,7359.04,7713.45,7573.47,7337.94,7809.0,7658.21
2024-05-23 04:00:00+00:00,PT15M,8247.14,8109.0,7935.99,8282.01,8181.95,7951.56,8412.35,8246.5
2024-05-23 05:00:00+00:00,PT15M,9077.42,9004.92,8830.23,9179.6,9092.49,8859.82,9325.17,9094.09
2024-05-23 06:00:00+00:00,PT15M,9658.76,9673.96,9497.15,9850.78,9617.63,9382.16,9853.1,9602.79
2024-05-23 07:00:00+00:00,PT15M,10082.27,10117.98,9939.31,10296.66,9983.41,9745.85,10220.98,9987.13
2024-05-23 08:00:00+00:00,PT15M,10222.38,10166.4,9987.52,10345.29,10147.97,9910.18,10385.76,10170.22
2024-05-23 09:00:00+00:00,PT15M,10233.16,10044.51,9812.15,10276.87,10132.31,9871.94,10392.68,10162.78
2024-05-23 10:00:00+00:00,PT15M,10099.52,10000.55,9763.79,10237.3,9991.17,9729.05,10253.3,10050.87
2024-05-23 11:00:00+00:00,PT15M,9912.35,9660.86,9423.44,9898.28,9814.42,9551.82,10077.02,9920.88
2024-05-23 12:00:00+00:00,PT15M,9813.4,9659.99,9422.87,9897.11,9723.73,9461.81,9985.65,9844.8
2024-05-23 13:00:00+00:00,PT15M,9640.49,9629.39,9391.17,9867.6,9694.16,9431.2,9957.12,9701.53
2024-05-23 14:00:00+00:00,PT15M,9601.41,9443.64,9207.84,9679.44,9489.09,9228.49,9749.69,9548.32
2024-05-23 15:00:00+00:00,PT15M,9663.48,9334.21,9100.59,9567.82,9545.88,9287.2,9804.56,9662.02
2024-05-23 16:00:00+00:00,PT15M,9755.11,9723.43,9487.34,9959.52,9760.12,9499.36,10020.88,9822.01
2024-05-23 17:00:00+00:00,PT15M,9976.26,9736.39,9498.11,9974.66,9704.98,9441.32,9968.64,9782.76
2024-05-23 18:00:00+00:00,PT15M,9652.31,9652.15,9413.85,9890.45,9488.64,9225.2,9752.08,9493.22
2024-05-23 19:00:00+00:00,PT15M,9214.57,9285.0,9048.58,9521.42,9124.88,8863.52,9386.23,9192.45
2024-05-23 20:00:00+00:00,PT15M,9073.62,9241.5,9004.15,9478.84,9083.99,8821.5,9346.48,9196.0
2024-05-23 21:00:00+00:00,PT15M,8680.97,8871.83,8630.28,9113.39,8786.67,8519.81,9053.53,8953.37
2024-05-23 22:00:00+00:00,PT15M,8234.04,8230.52,7990.12,8470.91,8224.11,7986.87,8461.34,8333.26
2024-05-23 23:00:00+00:00,PT15M,7794.9,7768.84,7529.33,8008.34,7871.84,7635.46,8108.22,7992.6
2024-05-24 00:00:00+00:00,PT15M,7511.14,7605.76,7427.65,7783.86,7610.63,7374.65,7846.62,7670.73
2024-05-24 01:00:00+00:00,PT15M,7504.34,7452.12,7274.59,7629.65,7436.34,7201.47,7671.21,7531.36
2024-05-24 02:00:00+00:00,PT15M,7286.27,7490.3,7314.48,7666.12,7431.17,7198.13,7664.2,7537.66
2024-05-24 03:00:00+00:00,PT15M,7556.45,7541.45,7367.22,7715.68,7724.42,7493.95,7954.89,7770.85
2024-05-24 04:00:00+00:00,PT15M,8101.4,7995.96,7826.21,8165.7,8261.99,8036.98,8487.01,8293.04
2024-05-24 05:00:00+00:00,PT15M,9070.78,8926.56,8754.96,9098.16,9052.17,8824.97,9279.37,9057.42
2024-05-24 06:00:00+00:00,PT15M,9806.82,9675.28,9501.61,9848.94,9634.35,9404.39,9864.32,9602.61
2024-05-24 07:00:00+00:00,PT15M,10216.86,10123.29,9947.92,10298.67,9963.03,9730.64,10195.42,9944.95
2024-05-24 08:00:00+00:00,PT15M,10463.79,10157.96,9982.18,10333.74,10023.06,9790.4,10255.72,10048.39
2024-05-24 09:00:00+00:00,PT15M,10560.8,10414.88,10181.41,10648.35,10114.24,9858.37,10370.12,10153.42
2024-05-24 10:00:00+00:00,PT15M,10466.59,10167.37,9933.87,10400.87,9883.19,9625.64,10140.73,9965.5
2024-05-24 11:00:00+00:00,PT15M,10239.67,10112.71,9879.2,10346.21,9742.03,9484.27,9999.79,9924.44
2024-05-24 12:00:00+00:00,PT15M,9943.72,9808.21,9574.66,10041.76,9639.61,9381.68,9897.54,9806.58
2024-05-24 13:00:00+00:00,PT15M,9696.97,9545.92,9311.62,9780.23,9543.61,9284.2,9803.01,9606.41
2024-05-24 14:00:00+00:00,PT15M,9479.65,9355.47,9123.2,9587.73,9349.96,9093.85,9606.07,9452.15
2024-05-24 15:00:00+00:00,PT15M,9379.22,9145.4,8915.34,9375.46,9288.2,9033.83,9542.57,9370.68
2024-05-24 16:00:00+00:00,PT15M,9387.76,9408.6,9176.73,9640.47,9420.64,9163.79,9677.49,9439.29
2024-05-24 17:00:00+00:00,PT15M,9426.72,9355.48,9120.67,9590.29,9410.64,9151.73,9669.55,9443.54
2024-05-24 18:00:00+00:00,PT15M,9261.22,9331.17,9096.43,9565.91,9246.57,8987.71,9505.44,9237.12
2024-05-24 19:00:00+00:00,PT15M,8988.67,8970.63,8737.7,9203.55,8983.05,8726.14,9239.96,9018.09
2024-05-24 20:00:00+00:00,PT15M,8904.0,8863.71,8629.9,9097.51,8908.9,8650.95,9166.85,8997.85
2024-05-24 21:00:00+00:00,PT15M,8595.95,8688.92,8451.33,8926.52,8657.67,8395.13,8920.21,8831.84
2024-05-24 22:00:00+00:00,PT15M,8121.88,7947.21,7710.53,8183.89,8001.26,7762.71,8239.81,8106.86
2024-05-24 23:00:00+00:00,PT15M,7677.52,7739.33,7503.64,7975.03,7571.82,7334.35,7809.3,7669.53
2024-05-25 00:00:00+00:00,PT15M,7337.78,7382.73,7208.58,7556.89,7212.7,7035.5,7389.9,7293.7
2024-05-25 01:00:00+00:00,PT15M,7066.64,7180.89,7007.6,7354.19,7123.49,6947.16,7299.82,7165.95
2024-05-25 02:00:00+00:00,PT15M,7063.19,7068.05,6893.98,7242.12,7081.14,6904.03,7258.25,7116.65
2024-05-25 03:00:00+00:00,PT15M,7017.37,7012.43,6839.57,7185.29,7037.62,6861.73,7213.5,7112.87
2024-05-25 04:00:00+00:00,PT15M,7125.2,7145.1,6973.6,7316.61,7207.1,7032.6,7381.6,7238.63
2024-05-25 05:00:00+00:00,PT15M,7380.86,7441.29,7271.81,7610.77,7501.25,7328.81,7673.69,7467.58
2024-05-25 06:00:00+00:00,PT15M,7772.3,7843.12,7672.69,8013.56,7907.9,7734.48,8081.31,7890.71
2024-05-25 07:00:00+00:00,PT15M,8424.95,8261.46,8092.62,8430.3,8150.35,7978.56,8322.14,8146.97
2024-05-25 08:00:00+00:00,PT15M,8663.48,8852.86,8680.18,9025.54,8696.27,8520.57,8871.97,8661.36
2024-05-25 09:00:00+00:00,PT15M,8790.33,8656.07,8450.1,8862.03,8818.02,8582.03,9054.0,8739.1
2024-05-25 10:00:00+00:00,PT15M,9070.63,8951.83,8743.0,9160.66,8937.21,8697.28,9177.13,8921.97
2024-05-25 11:00:00+00:00,PT15M,8813.69,8710.92,8504.57,8917.27,8672.15,8435.07,8909.22,8652.59
2024-05-25 12:00:00+00:00,PT15M,8592.42,8612.32,8402.69,8821.95,8645.06,8404.21,8885.9,8573.74
2024-05-25 13:00:00+00:00,PT15M,8433.46,8332.3,8124.36,8540.25,8378.36,8139.45,8617.26,8362.45
2024-05-25 14:00:00+00:00,PT15M,8250.21,8298.84,8093.2,8504.48,8280.04,8043.78,8516.3,8244.71
2024-05-25 15:00:00+00:00,PT15M,8155.12,8256.3,8052.19,8460.42,8341.14,8106.63,8575.65,8313.46
2024-05-25 16:00:00+00:00,PT15M,8395.8,8545.14,8339.67,8750.61,8563.4,8327.34,8799.46,8533.35
2024-05-25 17:00:00+00:00,PT15M,8319.62,8521.33,8314.38,8728.27,8610.03,8372.27,8847.79,8555.42
2024-05-25 18:00:00+00:00,PT15M,8451.03,8432.5,8224.45,8640.55,8470.82,8231.8,8709.85,8490.78
2024-05-25 19:00:00+00:00,PT15M,8436.07,8337.21,8132.2,8542.22,8225.09,7989.56,8460.63,8289.8
2024-05-25 20:00:00+00:00,PT15M,8306.12,8244.56,8037.44,8451.69,8164.76,7926.79,8402.72,8222.07
2024-05-25 21:00:00+00:00,PT15M,7909.51,8103.46,7893.36,8313.57,8025.64,7784.26,8267.03,8108.48
2024-05-25 22:00:00+00:00,PT15M,7615.93,7629.27,7419.52,7839.02,7642.4,7432.08,7852.73,7640.98
2024-05-25 23:00:00+00:00,PT15M,7125.48,7295.49,7086.07,7504.91,7324.98,7114.99,7534.98,7350.86
2024-05-26 00:00:00+00:00,PT15M,6982.47,6996.63,6813.43,7179.83,6996.7,6724.4,7269.01,7033.27
2024-05-26 01:00:00+00:00,PT15M,6797.66,6854.2,6672.05,7036.34,6799.44,6528.71,7070.17,6850.68
2024-05-26 02:00:00+00:00,PT15M,6659.11,6827.0,6644.36,7009.64,6746.09,6474.62,7017.57,6770.88
2024-05-26 03:00:00+00:00,PT15M,6680.71,6756.94,6575.29,6938.59,6731.17,6461.17,7001.16,6739.33
2024-05-26 04:00:00+00:00,PT15M,6712.17,6853.95,6673.96,7033.94,6778.0,6510.46,7045.53,6803.42
2024-05-26 05:00:00+00:00,PT15M,6949.56,7134.25,6954.95,7313.55,7005.91,6739.4,7272.42,6967.5
2024-05-26 06:00:00+00:00,PT15M,7092.25,7367.32,7188.5,7546.13,7274.45,7008.67,7540.23,7261.92
2024-05-26 07:00:00+00:00,PT15M,7619.49,7767.81,7588.27,7947.35,7609.48,7342.62,7876.33,7636.51
2024-05-26 08:00:00+00:00,PT15M,8068.29,7950.36,7770.33,8130.4,7927.03,7659.43,8194.63,7880.15
2024-05-26 09:00:00+00:00,PT15M,8142.33,8073.63,7870.15,8277.11,8098.15,7880.58,8315.71,8056.12
2024-05-26 10:00:00+00:00,PT15M,8666.21,8385.92,8176.96,8594.88,8440.06,8216.63,8663.49,8369.34
2024-05-26 11:00:00+00:00,PT15M,8809.51,8467.67,8258.77,8676.57,8233.67,8010.31,8457.03,8151.55
2024-05-26 12:00:00+00:00,PT15M,8462.92,8237.6,8028.62,8446.58,8022.87,7799.43,8246.31,7929.35
2024-05-26 13:00:00+00:00,PT15M,7644.95,8089.59,7880.9,8298.28,7836.35,7613.22,8059.49,7808.11
2024-05-26 14:00:00+00:00,PT15M,7566.64,7679.39,7472.39,7886.39,7688.69,7467.36,7910.02,7704.7
2024-05-26 15:00:00+00:00,PT15M,7901.96,7951.88,7747.08,8156.68,7745.6,7526.63,7964.58,7757.97
2024-05-26 16:00:00+00:00,PT15M,8575.12,8434.8,8229.43,8640.17,8145.92,7926.33,8365.5,8144.01
2024-05-26 17:00:00+00:00,PT15M,8679.88,8930.48,8723.75,9137.21,8442.67,8221.62,8663.71,8413.9
2024-05-26 18:00:00+00:00,PT15M,8529.44,8807.65,8599.49,9015.82,8513.37,8290.8,8735.95,8465.53
2024-05-26 19:00:00+00:00,PT15M,8437.37,8489.9,8283.34,8696.45,8356.41,8135.55,8577.26,8351.18
2024-05-26 20:00:00+00:00,PT15M,8431.43,8453.79,8244.98,8662.61,8393.47,8170.2,8616.74,8346.86
2024-05-26 21:00:00+00:00,PT15M,8072.21,8300.42,8088.79,8512.06,8105.2,7878.91,8331.48,8128.34
2024-05-26 22:00:00+00:00,PT15M,7637.86,7628.97,7418.44,7839.49,7699.45,7488.92,7909.97,7675.31
2024-05-26 23:00:00+00:00,PT15M,7347.19,7337.64,7127.79,7547.49,7355.14,7145.29,7564.99,7334.63
2024-05-27 00:00:00+00:00,PT15M,7016.12,7067.06,6766.4,7367.71,7081.96,6825.69,7338.23,7066.0
2024-05-27 01:00:00+00:00,PT15M,6886.5,6951.29,6654.05,7248.53,6940.62,6687.26,7193.99,6908.13
2024-05-27 02:00:00+00:00,PT15M,6946.58,6977.64,6681.53,7273.75,7058.45,6806.05,7310.85,7040.39
2024-05-27 03:00:00+00:00,PT15M,7227.32,7232.65,6939.91,7525.39,7363.03,7113.5,7612.56,7292.78
2024-05-27 04:00:00+00:00,PT15M,7791.92,8059.3,7772.25,8346.34,8015.66,7770.98,8260.33,7914.86
2024-05-27 05:00:00+00:00,PT15M,8723.46,8844.0,8555.42,9132.57,8911.22,8665.24,9157.2,8841.96
2024-05-27 06:00:00+00:00,PT15M,9510.56,9409.52,9117.14,9701.9,9623.31,9374.09,9872.53,9508.3
2024-05-27 07:00:00+00:00,PT15M,10090.25,10149.65,9853.15,10446.14,10105.76,9853.03,10358.49,10002.36
2024-05-27 08:00:00+00:00,PT15M,10441.9,10494.83,10192.52,10797.14,10112.61,9854.92,10370.3,10136.5
2024-05-27 09:00:00+00:00,PT15M,10533.95,10468.13,10229.77,10706.49,9862.23,9613.19,10111.27,9949.3
2024-05-27 10:00:00+00:00,PT15M,10518.13,10762.3,10520.45,11004.15,10048.83,9795.97,10301.7,10025.29
2024-05-27 11:00:00+00:00,PT15M,9962.21,10221.12,9978.94,10463.3,9905.27,9652.06,10158.47,9892.25
2024-05-27 12:00:00+00:00,PT15M,9703.35,9630.16,9389.96,9870.35,9669.5,9418.37,9920.64,9683.29
2024-05-27 13:00:00+00:00,PT15M,9653.23,9558.49,9317.79,9799.2,9633.23,9381.56,9884.9,9636.54
2024-05-27 14:00:00+00:00,PT15M,9793.62,9527.63,9287.61,9767.66,9478.19,9227.23,9729.14,9470.18
2024-05-27 15:00:00+00:00,PT15M,9846.87,9761.23,9524.77,9997.69,9505.35,9258.13,9752.58,9504.17
2024-05-27 16:00:00+00:00,PT15M,9826.24,9902.58,9663.35,10141.82,9757.09,9506.97,10007.22,9726.31
2024-05-27 17:00:00+00:00,PT15M,9907.22,9606.45,9366.8,9846.1,9674.55,9423.99,9925.11,9637.18
2024-05-27 18:00:00+00:00,PT15M,9619.79,9729.74,9487.42,9972.07,9567.59,9314.23,9820.95,9510.72
2024-05-27 19:00:00+00:00,PT15M,9250.48,9346.82,9107.8,9585.85,9247.66,8997.75,9497.56,9186.55
2024-05-27 20:00:00+00:00,PT15M,9026.58,9141.16,8898.52,9383.8,9271.12,9017.43,9524.8,9214.13
2024-05-27 21:00:00+00:00,PT15M,8734.27,8745.24,8499.25,8991.23,8912.52,8655.33,9169.7,8884.38
2024-05-27 22:00:00+00:00,PT15M,8021.33,8122.27,7877.62,8366.92,8182.72,7937.9,8427.53,8140.63
2024-05-27 23:00:00+00:00,PT15M,7485.14,7629.73,7388.31,7871.15,7698.76,7457.17,7940.34,7679.44
2024-05-28 00:00:00+00:00,PT15M,7291.19,7367.23,7182.35,7552.12,7537.57,7320.01,7755.13,7433.13
2024-05-28 01:00:00+00:00,PT15M,7171.22,7263.2,7078.65,7447.75,7438.56,7221.38,7655.73,7337.54
2024-05-28 02:00:00+00:00,PT15M,7138.07,7188.27,7005.86,7370.67,7414.6,7199.95,7629.25,7363.6
2024-05-28 03:00:00+00:00,PT15M,7394.39,7301.56,7120.33,7482.8,7764.58,7551.31,7977.84,7613.94
2024-05-28 04:00:00+00:00,PT15M,7932.28,7820.77,7644.35,7997.2,8227.01,8019.4,8434.62,8153.17
2024-05-28 05:00:00+00:00,PT15M,8890.88,8834.03,8655.76,9012.31,9067.51,8857.72,9277.29,8969.44
2024-05-28 06:00:00+00:00,PT15M,9625.21,9603.23,9422.96,9783.5,9608.5,9396.37,9820.64,9492.95
2024-05-28 07:00:00+00:00,PT15M,10018.86,10005.99,9823.73,10188.26,9938.27,9723.79,10152.75,9798.07
2024-05-28 08:00:00+00:00,PT15M,10194.18,10097.0,9914.4,10279.61,9800.16,9585.28,10015.03,9699.8
2024-05-28 09:00:00+00:00,PT15M,10409.61,10425.77,10182.83,10668.7,10011.98,9750.37,10273.6,9894.45
2024-05-28 10:00:00+00:00,PT15M,9971.53,10145.41,9900.33,10390.49,9993.48,9729.74,10257.21,9852.49
2024-05-28 11:00:00+00:00,PT15M,9664.15,9830.71,9585.48,10075.94,9967.45,9703.55,10231.34,9868.67
2024-05-28 12:00:00+00:00,PT15M,9746.85,9588.35,9342.82,9833.89,9684.58,9420.36,9948.8,9605.58
2024-05-28 13:00:00+00:00,PT15M,9577.98,9335.01,9089.16,9580.86,9559.64,9295.08,9824.2,9481.53
2024-05-28 14:00:00+00:00,PT15M,9581.76,9374.69,9130.47,9618.92,9591.25,9328.43,9854.06,9399.73
2024-05-28 15:00:00+00:00,PT15M,9904.69,9775.44,9533.55,10017.33,9620.37,9360.08,9880.67,9473.06
2024-05-28 16:00:00+00:00,PT15M,10260.5,10276.38,10032.77,10520.0,9821.07,9558.91,10083.23,9625.81
2024-05-28 17:00:00+00:00,PT15M,10172.02,10074.31,9827.84,10320.79,9778.12,9512.89,10043.35,9639.37
2024-05-28 18:00:00+00:00,PT15M,9667.99,9875.17,9628.43,10121.91,9607.34,9341.82,9872.86,9433.47
2024-05-28 19:00:00+00:00,PT15M,8984.98,9219.62,8974.93,9464.31,9320.31,9057.0,9583.62,9103.02
2024-05-28 20:00:00+00:00,PT15M,8801.12,8976.25,8730.47,9222.04,9304.26,9039.76,9568.75,9100.78
2024-05-28 21:00:00+00:00,PT15M,8499.48,8567.52,8318.15,8816.89,9013.77,8745.42,9282.13,8838.12
2024-05-28 22:00:00+00:00,PT15M,7950.09,7985.98,7737.46,8234.5,8330.18,8081.84,8578.52,8251.84
2024-05-28 23:00:00+00:00,PT15M,7633.4,7687.48,7439.87,7935.09,7906.74,7659.3,8154.16,7843.3
2024-05-29 00:00:00+00:00,PT15M,7339.27,7417.99,7236.74,7599.25,7516.6,7299.03,7734.17,7472.52
2024-05-29 01:00:00+00:00,PT15M,7241.15,7260.78,7079.84,7441.72,7376.09,7158.91,7593.27,7333.74
2024-05-29 02:00:00+00:00,PT15M,7270.22,7182.87,7004.05,7361.7,7317.36,7102.7,7532.02,7301.29
2024-05-29 03:00:00+00:00,PT15M,7532.62,7507.77,7329.91,7685.62,7529.63,7316.35,7742.91,7450.09
2024-05-29 04:00:00+00:00,PT15M,8046.8,8024.1,7851.05,8197.14,8123.54,7915.92,8331.16,8058.14
2024-05-29 05:00:00+00:00,PT15M,8820.46,8819.81,8645.24,8994.38,9045.03,8835.24,9254.82,8942.07
2024-05-29 06:00:00+00:00,PT15M,9802.54,9497.01,9320.08,9673.95,9716.92,9504.78,9929.07,9601.65
2024-05-29 07:00:00+00:00,PT15M,10265.95,10252.85,10074.14,10431.55,10119.43,9904.94,10333.92,9969.84
2024-05-29 08:00:00+00:00,PT15M,10233.6,10336.31,10157.27,10515.35,10109.8,9894.92,10324.69,9935.13
2024-05-29 09:00:00+00:00,PT15M,10236.16,10366.13,10123.38,10608.87,10154.42,9883.82,10425.02,9968.1
2024-05-29 10:00:00+00:00,PT15M,10418.21,10421.01,10179.48,10662.55,10093.6,9820.81,10366.38,9925.51
2024-05-29 11:00:00+00:00,PT15M,10358.33,10421.34,10180.13,10662.55,10049.09,9776.14,10322.05,9948.31
2024-05-29 12:00:00+00:00,PT15M,9847.81,10048.36,9806.21,10290.51,9907.19,9633.9,10180.48,9815.93
2024-05-29 13:00:00+00:00,PT15M,9633.5,9519.8,9277.79,9761.81,9644.62,9370.98,9918.26,9661.23
2024-05-29 14:00:00+00:00,PT15M,9566.99,9430.55,9190.22,9670.89,9429.09,9157.26,9700.92,9513.81
2024-05-29 15:00:00+00:00,PT15M,9744.11,9725.31,9487.11,9963.5,9628.48,9359.25,9897.71,9585.73
2024-05-29 16:00:00+00:00,PT15M,9850.14,9830.67,9590.34,10071.0,9781.7,9510.54,10052.86,9717.62
2024-05-29 17:00:00+00:00,PT15M,9691.87,9756.37,9513.28,9999.45,9812.43,9538.09,10086.77,9714.32
2024-05-29 18:00:00+00:00,PT15M,9358.52,9457.32,9213.81,9700.83,9562.99,9288.36,9837.62,9506.48
2024-05-29 19:00:00+00:00,PT15M,9097.9,9126.0,8884.61,9367.4,9216.33,8943.98,9488.68,9231.56
2024-05-29 20:00:00+00:00,PT15M,8964.55,9073.01,8830.73,9315.3,9202.44,8928.88,9476.01,9179.77
2024-05-29 21:00:00+00:00,PT15M,8496.6,8683.63,8438.02,8929.24,8949.53,8671.97,9227.1,8941.07
2024-05-29 22:00:00+00:00,PT15M,7876.23,7981.45,7736.47,8226.42,8276.07,8028.08,8524.06,8250.64
2024-05-29 23:00:00+00:00,PT15M,7612.09,7630.47,7386.28,7874.66,7825.42,7578.23,8072.61,7791.88
2024-05-30 00:00:00+00:00,PT15M,7433.33,7369.35,7186.16,7552.54,7495.68,7256.54,7734.81,7468.41
2024-05-30 01:00:00+00:00,PT15M,7283.55,7362.62,7179.8,7545.44,7431.07,7192.35,7669.79,7415.49
2024-05-30 02:00:00+00:00,PT15M,7179.03,7297.97,7117.39,7478.55,7389.96,7154.03,7625.88,7346.62
2024-05-30 03:00:00+00:00,PT15M,7524.02,7567.53,7387.53,7747.52,7675.68,7441.03,7910.33,7556.34
2024-05-30 04:00:00+00:00,PT15M,8108.62,8056.08,7881.17,8230.99,8143.43,7915.12,8371.73,8086.18
2024-05-30 05:00:00+00:00,PT15M,9080.43,8966.8,8790.56,9143.03,8997.37,8767.06,9227.68,8960.8
2024-05-30 06:00:00+00:00,PT15M,9664.15,9649.14,9470.51,9827.77,9605.77,9372.33,9839.2,9557.85
2024-05-30 07:00:00+00:00,PT15M,9958.35,10061.84,9881.2,10242.48,10007.15,9771.38,10242.91,9910.89
2024-05-30 08:00:00+00:00,PT15M,10184.41,10253.69,10072.77,10434.62,10160.91,9924.69,10397.12,9972.55
2024-05-30 09:00:00+00:00,PT15M,10301.41,10415.01,10176.12,10653.91,10220.06,9940.64,10499.48,10025.57
2024-05-30 10:00:00+00:00,PT15M,10061.71,10248.62,10006.16,10491.08,9958.07,9676.6,10239.53,9792.35
2024-05-30 11:00:00+00:00,PT15M,10031.31,10131.85,9888.98,10374.72,9828.31,9547.46,10109.17,9830.88
2024-05-30 12:00:00+00:00,PT15M,10011.92,10039.59,9796.38,10282.81,9751.66,9469.38,10033.93,9736.12
2024-05-30 13:00:00+00:00,PT15M,10097.5,9916.52,9673.64,10159.4,9667.39,9385.53,9949.25,9646.9
2024-05-30 14:00:00+00:00,PT15M,10004.48,9998.91,9757.57,10240.26,9531.71,9251.81,9811.61,9446.41
2024-05-30 15:00:00+00:00,PT15M,9670.95,9877.62,9638.3,10116.94,9622.12,9344.45,9899.78,9491.97
2024-05-30 16:00:00+00:00,PT15M,9556.62,9721.77,9480.43,9963.1,9831.22,9550.95,10111.5,9714.7
2024-05-30 17:00:00+00:00,PT15M,9531.36,9573.09,9328.77,9817.4,9784.84,9501.59,10068.1,9616.97
2024-05-30 18:00:00+00:00,PT15M,9339.8,9373.41,9128.85,9617.97,9575.47,9291.72,9859.22,9411.69
2024-05-30 19:00:00+00:00,PT15M,8951.69,8895.88,8653.24,9138.51,9138.53,8857.25,9419.81,9066.23
2024-05-30 20:00:00+00:00,PT15M,8891.11,8967.47,8724.09,9210.85,9034.53,8752.2,9316.85,9033.85
2024-05-30 21:00:00+00:00,PT15M,8645.79,8685.26,8438.62,8931.9,8737.45,8451.25,9023.65,8763.22
2024-05-30 22:00:00+00:00,PT15M,8033.78,8097.49,7851.39,8343.59,8145.38,7901.0,8389.75,8252.95
2024-05-30 23:00:00+00:00,PT15M,7633.82,7564.12,7318.84,7809.41,7813.34,7569.66,8057.03,7884.92
2024-05-31 00:00:00+00:00,PT15M,7464.57,7305.74,7129.89,7481.59,7555.79,7313.26,7798.32,7578.47
2024-05-31 01:00:00+00:00,PT15M,7191.54,7291.72,7116.05,7467.4,7413.84,7171.8,7655.88,7469.87
2024-05-31 02:00:00+00:00,PT15M,7067.77,7120.0,6946.77,7293.23,7336.73,7097.65,7575.8,7384.09
2024-05-31 03:00:00+00:00,PT15M,7398.53,7055.89,6883.33,7228.45,7636.68,7398.38,7874.98,7597.9
2024-05-31 04:00:00+00:00,PT15M,7978.7,7943.92,7776.34,8111.49,8163.13,7931.56,8394.69,8106.32
2024-05-31 05:00:00+00:00,PT15M,9056.08,8814.06,8644.79,8983.33,9027.85,8794.53,9261.17,8950.94
2024-05-31 06:00:00+00:00,PT15M,9757.53,9633.19,9461.61,9804.76,9731.42,9494.93,9967.91,9568.65
2024-05-31 07:00:00+00:00,PT15M,10232.8,10134.83,9961.6,10308.06,10156.86,9917.72,10396.01,9952.19
2024-05-31 08:00:00+00:00,PT15M,10081.65,10100.79,9927.13,10274.45,10294.85,10055.32,10534.37,10030.33
2024-05-31 09:00:00+00:00,PT15M,10054.07,10131.26,9894.88,10367.65,10444.53,10160.18,10728.88,10109.94
2024-05-31 10:00:00+00:00,PT15M,9987.04,10115.87,9878.01,10353.73,10315.65,10028.66,10602.65,9996.37
2024-05-31 11:00:00+00:00,PT15M,10153.39,10063.13,9825.09,10301.17,10129.48,9842.31,10416.65,9866.24
2024-05-31 12:00:00+00:00,PT15M,10009.23,10284.3,10046.05,10522.54,9875.74,9588.1,10163.38,9723.48
2024-05-31 13:00:00+00:00,PT15M,9756.76,9773.23,9535.53,10010.93,9669.14,9382.07,9956.22,9556.55
2024-05-31 14:00:00+00:00,PT15M,9522.63,9647.29,9410.27,9884.3,9501.06,9215.78,9786.35,9396.63
2024-05-31 15:00:00+00:00,PT15M,9416.33,9427.62,9192.51,9662.74,9402.83,9119.61,9686.05,9296.56
2024-05-31 16:00:00+00:00,PT15M,9333.87,9348.59,9112.01,9585.17,9464.13,9178.71,9749.55,9392.56
2024-05-31 17:00:00+00:00,PT15M,9451.21,9430.37,9190.83,9669.92,9487.62,9198.87,9776.38,9362.45
2024-05-31 18:00:00+00:00,PT15M,9087.54,9176.71,8936.71,9416.71,9278.7,8989.6,9567.8,9190.63
2024-05-31 19:00:00+00:00,PT15M,8934.79,8777.65,8539.69,9015.61,8976.1,8689.16,9263.04,8887.85
2024-05-31 20:00:00+00:00,PT15M,8999.01,9105.03,8866.43,9343.64,8890.61,8602.84,9178.37,8869.42
2024-05-31 21:00:00+00:00,PT15M,8744.01,8735.45,8493.4,8977.5,8574.91,8283.36,8866.47,8650.96
2024-05-31 22:00:00+00:00,PT15M,7955.5,7898.43,7657.08,8139.77,7971.12,7729.39,8212.85,8092.19
2024-05-31 23:00:00+00:00,PT15M,7494.8,7510.15,7269.93,7750.36,7499.46,7258.95,7739.96,7662.08
