utc_time,FR_MW,GE_MW,BE_MW,offshore_wind_cf,onshore_wind_cf,solar_cf,NL_MW
2024-03-14 09:00:00+00:00,57109.0,65522.75,10625.58,0.538,0.281,0.421,13960.801895619483
2024-03-14 10:00:00+00:00,56683.5,65071.25,10690.96,0.513,0.317,0.637,13960.082528812058
2024-03-14 11:00:00+00:00,55925.0,65022.25,10728.83,0.521,0.358,0.779,13959.361398894469
2024-03-14 12:00:00+00:00,53839.0,63303.5,10289.42,0.573,0.281,0.792,13958.638506801533
2024-03-14 13:00:00+00:00,52151.5,61925.0,9873.13,0.623,0.363,0.731,13957.913853470354
2024-03-14 14:00:00+00:00,50836.5,60623.75,9693.93,0.677,0.39,0.612,13957.187439840322
2024-03-14 15:00:00+00:00,49464.5,60287.25,9664.33,0.637,0.329,0.439,13956.4592668531
2024-03-14 16:00:00+00:00,50436.5,60292.5,10004.08,0.597,0.193,0.226,13955.729335452643
2024-03-14 17:00:00+00:00,54949.0,62464.0,10499.82,0.571,0.168,0.05,13954.997646585178
2024-03-14 18:00:00+00:00,57058.0,65246.5,10708.28,0.675,0.143,0.0,13954.26420119921
2024-03-14 19:00:00+00:00,53883.0,65621.75,10183.93,0.678,0.162,0.0,13953.529000245528
2024-03-14 20:00:00+00:00,51217.5,62718.5,9558.35,0.68,0.133,0.0,13952.792044677186
2024-03-14 21:00:00+00:00,51873.5,58654.5,9197.3,0.557,0.116,0.0,13952.053335449524
2024-03-14 22:00:00+00:00,51164.0,54861.0,9255.49,0.429,0.095,0.0,13951.312873520146
2024-03-14 23:00:00+00:00,48454.5,51141.5,8473.04,0.293,0.08,0.0,13950.570659848934
2024-03-15 00:00:00+00:00,46750.0,48083.5,8038.53,0.338,0.068,0.0,13949.82669539804
2024-03-15 01:00:00+00:00,45655.0,46662.5,7879.26,0.266,0.068,0.0,13949.080981131881
2024-03-15 02:00:00+00:00,43702.0,45437.25,7704.13,0.198,0.06,0.0,13948.333518017149
2024-03-15 03:00:00+00:00,43515.5,46427.75,7697.89,0.144,0.06,0.0,13947.584307022797
2024-03-15 04:00:00+00:00,46162.5,47745.25,8149.28,0.109,0.059,0.0,13946.833349120046
2024-03-15 05:00:00+00:00,50987.5,51078.75,9010.52,0.082,0.055,0.0,13946.080645282387
2024-03-15 06:00:00+00:00,54667.0,57584.0,9731.2,0.037,0.042,0.033,13945.326196485565
2024-03-15 07:00:00+00:00,56287.0,62561.75,10282.51,0.018,0.03,0.211,13944.570003707593
2024-03-15 08:00:00+00:00,56355.0,65647.75,10623.75,0.031,0.038,0.385,13943.812067928744
2024-03-15 09:00:00+00:00,55961.0,65129.25,10469.36,0.054,0.09,0.528,13943.052390131548
2024-03-15 10:00:00+00:00,55747.5,65386.75,10398.9,0.082,0.161,0.613,13942.290971300796
2024-03-15 11:00:00+00:00,55625.0,66127.0,10192.74,0.138,0.235,0.632,13941.527812423534
2024-03-15 12:00:00+00:00,53901.5,65219.25,10160.08,0.181,0.252,0.498,13940.762914489067
2024-03-15 13:00:00+00:00,52393.5,63530.25,9879.49,0.344,0.36,0.35,13939.99627848895
2024-03-15 14:00:00+00:00,50767.5,61862.25,10017.62,0.556,0.381,0.143,13939.227905416992
2024-03-15 15:00:00+00:00,49387.0,60347.0,9902.39,0.545,0.345,0.065,13938.457796269258
2024-03-15 16:00:00+00:00,50216.0,60402.75,10121.33,0.539,0.288,0.024,13937.68595204406
2024-03-15 17:00:00+00:00,53896.5,61771.5,10457.93,0.522,0.263,0.004,13936.912373741954
2024-03-15 18:00:00+00:00,55178.5,63023.25,10362.78,0.344,0.204,0.0,13936.137062365757
2024-03-15 19:00:00+00:00,52771.5,62874.75,10025.15,0.354,0.21,0.0,13935.360018920523
2024-03-15 20:00:00+00:00,50332.0,59596.5,9407.26,0.392,0.205,0.0,13934.58124441355
2024-03-15 21:00:00+00:00,51225.5,55742.5,9227.34,0.345,0.206,0.0,13933.800739854389
2024-03-15 22:00:00+00:00,50883.5,51996.5,9219.68,0.317,0.202,0.0,13933.018506254823
2024-03-15 23:00:00+00:00,48184.0,48464.75,8698.4,0.272,0.196,0.0,13932.234544628885
2024-03-16 00:00:00+00:00,46449.0,45529.0,8076.6,0.255,0.157,0.0,13931.448855992845
2024-03-16 01:00:00+00:00,44759.0,43939.75,7735.49,0.301,0.194,0.0,13930.66144136521
2024-03-16 02:00:00+00:00,42665.0,42914.75,7898.91,0.36,0.227,0.0,13929.872301766725
2024-03-16 03:00:00+00:00,41681.0,43163.5,7833.57,0.435,0.267,0.0,13929.081438220373
2024-03-16 04:00:00+00:00,42582.0,43912.5,7761.36,0.462,0.293,0.0,13928.288851751373
2024-03-16 05:00:00+00:00,43755.0,43846.75,8077.86,0.489,0.307,0.0,13927.494543387173
2024-03-16 06:00:00+00:00,45176.5,45418.0,8188.53,0.566,0.328,0.026,13926.698514157455
2024-03-16 07:00:00+00:00,47447.5,47901.0,8518.15,0.533,0.425,0.171,13925.900765094135
2024-03-16 08:00:00+00:00,49182.5,50840.25,8993.95,0.58,0.474,0.334,13925.101297231353
2024-03-16 09:00:00+00:00,49498.5,53568.75,9136.82,0.514,0.507,0.475,13924.300111605482
2024-03-16 10:00:00+00:00,50085.5,55985.5,9065.6,0.491,0.53,0.505,13923.497209255118
2024-03-16 11:00:00+00:00,51178.5,58135.0,9441.41,0.476,0.54,0.438,13922.692591221085
2024-03-16 12:00:00+00:00,48554.5,57965.5,9301.1,0.584,0.475,0.319,13921.886258546429
2024-03-16 13:00:00+00:00,46532.5,56323.5,8976.63,0.654,0.562,0.369,13921.078212276421
2024-03-16 14:00:00+00:00,45040.0,54781.75,9046.05,0.672,0.556,0.323,13920.268453458553
2024-03-16 15:00:00+00:00,44157.5,53651.25,8980.74,0.582,0.485,0.244,13919.456983142534
2024-03-16 16:00:00+00:00,45162.5,53057.0,9251.97,0.505,0.318,0.13,13918.643802380297
2024-03-16 17:00:00+00:00,48754.5,54366.0,9764.67,0.44,0.265,0.036,13917.828912225987
2024-03-16 18:00:00+00:00,50721.5,56716.5,9989.77,0.51,0.284,0.0,13917.012313735968
2024-03-16 19:00:00+00:00,48391.5,56498.0,9785.64,0.481,0.317,0.0,13916.194007968817
2024-03-16 20:00:00+00:00,46640.0,53470.75,9148.98,0.521,0.311,0.0,13915.373995985325
2024-03-16 21:00:00+00:00,48003.5,50614.5,8813.74,0.455,0.248,0.0,13914.552278848496
2024-03-16 22:00:00+00:00,48345.0,48699.75,8667.15,0.373,0.209,0.0,13913.728857623542
2024-03-16 23:00:00+00:00,46206.0,45862.5,8337.83,0.299,0.185,0.0,13912.903733377887
2024-03-17 00:00:00+00:00,44527.0,43432.25,8103.75,0.331,0.151,0.0,13912.076907181157
2024-03-17 01:00:00+00:00,42826.0,41411.25,7804.25,0.298,0.154,0.0,13911.248380105193
2024-03-17 02:00:00+00:00,40687.0,40622.0,7576.73,0.319,0.133,0.0,13910.418153224033
2024-03-17 03:00:00+00:00,39617.5,40454.75,7498.91,0.256,0.108,0.0,13909.586227613921
2024-03-17 04:00:00+00:00,39984.5,40827.75,7418.0,0.227,0.094,0.0,13908.752604353307
2024-03-17 05:00:00+00:00,40520.0,40857.5,7696.14,0.205,0.082,0.0,13907.917284522835
2024-03-17 06:00:00+00:00,41349.5,40450.75,7998.56,0.223,0.098,0.041,13907.080269205355
2024-03-17 07:00:00+00:00,43649.0,41975.75,8232.43,0.135,0.099,0.239,13906.241559485909
2024-03-17 08:00:00+00:00,45964.0,45211.25,8665.54,0.105,0.088,0.453,13905.401156451739
2024-03-17 09:00:00+00:00,47539.0,48185.75,9076.32,0.059,0.12,0.619,13904.55906119228
2024-03-17 10:00:00+00:00,48995.5,49505.0,9196.68,0.048,0.124,0.725,13903.715274799164
2024-03-17 11:00:00+00:00,50405.5,50319.0,9463.1,0.07,0.124,0.775,13902.869798366211
2024-03-17 12:00:00+00:00,47970.5,49757.75,9122.54,0.149,0.119,0.773,13902.022632989436
2024-03-17 13:00:00+00:00,45556.5,47338.75,8748.02,0.322,0.135,0.714,13901.173779767041
2024-03-17 14:00:00+00:00,43911.5,45578.25,8628.88,0.492,0.154,0.598,13900.323239799414
2024-03-17 15:00:00+00:00,43081.5,44852.75,8750.57,0.488,0.126,0.429,13899.471014189136
2024-03-17 16:00:00+00:00,44192.0,45675.0,9116.92,0.493,0.069,0.22,13898.617104040964
2024-03-17 17:00:00+00:00,48584.0,48731.5,9686.23,0.452,0.06,0.046,13897.761510461849
2024-03-17 18:00:00+00:00,50807.0,52242.75,9727.06,0.356,0.058,0.0,13896.904234560918
2024-03-17 19:00:00+00:00,48479.0,52657.75,9608.13,0.291,0.054,0.0,13896.045277449477
2024-03-17 20:00:00+00:00,46604.0,50537.75,9271.04,0.288,0.051,0.0,13895.184640241016
2024-03-17 21:00:00+00:00,47432.0,48986.25,8868.09,0.259,0.045,0.0,13894.322324051202
2024-03-17 22:00:00+00:00,47310.0,47893.5,8522.84,0.212,0.042,0.0,13893.458329997875
2024-03-17 23:00:00+00:00,45058.5,45195.75,8150.7,0.16,0.043,0.0,13892.592659201056
2024-03-18 00:00:00+00:00,43587.0,43414.5,7786.24,0.177,0.042,0.0,13891.725312782937
2024-03-18 01:00:00+00:00,42220.5,42313.75,7638.25,0.138,0.042,0.0,13890.856291867878
2024-03-18 02:00:00+00:00,40313.5,41898.25,7460.61,0.176,0.04,0.0,13889.985597582418
2024-03-18 03:00:00+00:00,40251.0,42398.0,7652.31,0.121,0.035,0.0,13889.113231055255
2024-03-18 04:00:00+00:00,43323.5,44217.25,8094.51,0.086,0.033,0.0,13888.239193417265
2024-03-18 05:00:00+00:00,48418.0,48252.25,8979.0,0.065,0.032,0.0,13887.363485801481
2024-03-18 06:00:00+00:00,52160.5,55744.75,9749.32,0.103,0.031,0.043,13886.48610934311
2024-03-18 07:00:00+00:00,54274.5,60824.75,10432.98,0.12,0.038,0.214,13885.607065179516
2024-03-18 08:00:00+00:00,54903.0,64218.25,10918.07,0.137,0.043,0.37,13884.726354450228
2024-03-18 09:00:00+00:00,54568.0,65302.75,10832.44,0.118,0.055,0.494,13883.84397829693
2024-03-18 10:00:00+00:00,54688.0,65820.25,10588.53,0.108,0.065,0.588,13882.959937863474
2024-03-18 11:00:00+00:00,54859.5,65787.25,10313.07,0.11,0.075,0.628,13882.074234295862
2024-03-18 12:00:00+00:00,53239.0,65491.5,10278.69,0.044,0.059,0.613,13881.186868742254
2024-03-18 13:00:00+00:00,51350.0,63896.25,10031.86,0.071,0.076,0.568,13880.297842352966
2024-03-18 14:00:00+00:00,49771.0,62999.75,10084.71,0.157,0.106,0.461,13879.407156280466
2024-03-18 15:00:00+00:00,48213.0,61861.25,10232.15,0.199,0.11,0.252,13878.514811679372
2024-03-18 16:00:00+00:00,48580.5,61111.75,10124.16,0.229,0.081,0.112,13877.620809706454
2024-03-18 17:00:00+00:00,52931.0,62207.25,10480.39,0.232,0.06,0.018,13876.72515152063
2024-03-18 18:00:00+00:00,54505.5,64455.0,10798.53,0.148,0.056,0.0,13875.827838282967
2024-03-18 19:00:00+00:00,51898.0,64460.25,10498.09,0.284,0.047,0.0,13874.928871156671
2024-03-18 20:00:00+00:00,49129.0,60867.25,9682.39,0.474,0.048,0.0,13874.0282513071
2024-03-18 21:00:00+00:00,49964.0,57299.5,9308.49,0.421,0.049,0.0,13873.12597990175
2024-03-18 22:00:00+00:00,49540.0,53941.5,9268.94,0.402,0.053,0.0,13872.222058110257
2024-03-18 23:00:00+00:00,47144.5,50511.5,8788.72,0.392,0.059,0.0,13871.316487104403
2024-03-19 00:00:00+00:00,45546.5,47930.0,8232.97,0.347,0.055,0.0,13870.409268058096
2024-03-19 01:00:00+00:00,44321.5,46829.5,7665.75,0.426,0.072,0.0,13869.500402147392
2024-03-19 02:00:00+00:00,42844.0,46212.25,7741.5,0.51,0.083,0.0,13868.589890550476
2024-03-19 03:00:00+00:00,42856.5,46924.75,8064.29,0.444,0.073,0.0,13867.67773444767
2024-03-19 04:00:00+00:00,45932.0,48131.75,8304.2,0.383,0.067,0.0,13866.763935021423
2024-03-19 05:00:00+00:00,50968.5,51280.0,8869.83,0.322,0.065,0.0,13865.848493456318
2024-03-19 06:00:00+00:00,54609.0,58314.75,9682.18,0.223,0.054,0.008,13864.931410939065
2024-03-19 07:00:00+00:00,55797.5,62952.75,10494.75,0.227,0.069,0.029,13864.012688658504
2024-03-19 08:00:00+00:00,55492.5,65732.0,10651.2,0.264,0.092,0.05,13863.092327805594
2024-03-19 09:00:00+00:00,54600.0,66909.75,10641.45,0.264,0.099,0.072,13862.170329573426
2024-03-19 10:00:00+00:00,54095.0,66242.25,10647.79,0.263,0.106,0.092,13861.24669515721
2024-03-19 11:00:00+00:00,54145.0,65188.25,10426.9,0.253,0.107,0.106,13860.321425754275
2024-03-19 12:00:00+00:00,52356.5,62297.25,9977.5,0.101,0.079,0.116,13859.394522564075
2024-03-19 13:00:00+00:00,50537.5,60920.75,9833.64,0.121,0.072,0.134,13858.465986788175
2024-03-19 14:00:00+00:00,48711.5,60965.0,10145.48,0.225,0.087,0.118,13857.535819630262
2024-03-19 15:00:00+00:00,47323.0,60411.75,9967.39,0.289,0.091,0.06,13856.604022296135
2024-03-19 16:00:00+00:00,47607.0,60001.5,9963.68,0.346,0.073,0.024,13855.670595993708
2024-03-19 17:00:00+00:00,51678.0,61448.25,10373.21,0.361,0.056,0.005,13854.735541933005
2024-03-19 18:00:00+00:00,54296.0,64156.0,10910.11,0.278,0.054,0.0,13853.798861326162
2024-03-19 19:00:00+00:00,51101.0,64160.75,10496.87,0.296,0.049,0.0,13852.86055538742
2024-03-19 20:00:00+00:00,48497.0,60762.5,9742.73,0.318,0.054,0.0,13851.92062533313
2024-03-19 21:00:00+00:00,49246.0,57067.75,9330.5,0.275,0.045,0.0,13850.979072381748
2024-03-19 22:00:00+00:00,49050.5,53500.25,9076.49,0.239,0.038,0.0,13850.035897753834
2024-03-19 23:00:00+00:00,46425.5,49481.0,8686.48,0.214,0.034,0.0,13849.09110267205
2024-03-20 00:00:00+00:00,44970.5,46841.5,8110.46,0.166,0.036,0.0,13848.144688361157
2024-03-20 01:00:00+00:00,43710.0,45972.25,7941.67,0.131,0.041,0.0,13847.196656048016
2024-03-20 02:00:00+00:00,42171.5,45498.0,7910.7,0.08,0.038,0.0,13846.247006961587
2024-03-20 03:00:00+00:00,42352.5,45663.0,7907.46,0.079,0.03,0.0,13845.295742332924
2024-03-20 04:00:00+00:00,45179.5,46842.0,8153.07,0.116,0.028,0.0,13844.342863395177
2024-03-20 05:00:00+00:00,49838.0,50243.25,9133.69,0.203,0.034,0.0,13843.388371383586
2024-03-20 06:00:00+00:00,53478.5,56909.25,9784.56,0.27,0.059,0.009,13842.432267535485
2024-03-20 07:00:00+00:00,55032.5,61438.5,10170.33,0.291,0.064,0.031,13841.474553090295
2024-03-20 08:00:00+00:00,54355.0,63790.75,10420.85,0.307,0.082,0.06,13840.515229289527
2024-03-20 09:00:00+00:00,53447.0,63398.25,10324.94,0.289,0.117,0.082,13839.554297376777
2024-03-20 10:00:00+00:00,53457.5,62974.0,10199.55,0.257,0.139,0.099,13838.591758597728
2024-03-20 11:00:00+00:00,54041.0,62480.25,10218.81,0.169,0.141,0.111,13837.627614200139
2024-03-20 12:00:00+00:00,52131.0,61577.75,10265.32,0.05,0.09,0.113,13836.66186543386
2024-03-20 13:00:00+00:00,50458.0,60811.5,10072.79,0.074,0.091,0.1,13835.694513550812
2024-03-20 14:00:00+00:00,48427.5,59817.75,9767.24,0.147,0.094,0.091,13834.725559805001
2024-03-20 15:00:00+00:00,47306.0,58940.0,9461.99,0.225,0.084,0.071,13833.755005452509
2024-03-20 16:00:00+00:00,47675.0,58667.75,9839.05,0.351,0.062,0.038,13832.782851751486
2024-03-20 17:00:00+00:00,51688.0,60262.5,10268.82,0.48,0.051,0.01,13831.809099962162
2024-03-20 18:00:00+00:00,54204.0,63056.25,10509.54,0.351,0.069,0.0,13830.833751346836
2024-03-20 19:00:00+00:00,51071.0,63099.75,10314.65,0.306,0.069,0.0,13829.85680716988
2024-03-20 20:00:00+00:00,48125.5,59663.0,9769.51,0.283,0.068,0.0,13828.878268697728
2024-03-20 21:00:00+00:00,48914.0,55902.25,9776.91,0.296,0.051,0.0,13827.898137198888
2024-03-20 22:00:00+00:00,48574.0,52622.25,9178.19,0.28,0.042,0.0,13826.916413943929
2024-03-20 23:00:00+00:00,46067.5,49117.5,8769.46,0.241,0.037,0.0,13825.933100205484
2024-03-21 00:00:00+00:00,44147.0,46540.25,8397.45,0.255,0.057,0.0,13824.948197258249
2024-03-21 01:00:00+00:00,42907.0,44775.25,7960.74,0.311,0.059,0.0,13823.961706378977
2024-03-21 02:00:00+00:00,41274.0,44044.75,7982.45,0.366,0.051,0.0,13822.973628846485
2024-03-21 03:00:00+00:00,41233.5,44446.0,8028.53,0.31,0.044,0.0,13821.98396594164
2024-03-21 04:00:00+00:00,44115.5,46017.25,8286.32,0.258,0.038,0.0,13820.992718947367
2024-03-21 05:00:00+00:00,48910.0,49874.25,9273.28,0.204,0.037,0.0,13819.99988914865
2024-03-21 06:00:00+00:00,53025.5,56608.5,10086.98,0.097,0.047,0.015,13819.005477832516
2024-03-21 07:00:00+00:00,53885.0,60608.75,10532.3,0.134,0.056,0.071,13818.009486288047
2024-03-21 08:00:00+00:00,53489.5,63212.25,10649.04,0.158,0.071,0.129,13817.011915806374
2024-03-21 09:00:00+00:00,52868.5,64254.75,10573.12,0.096,0.077,0.166,13816.012767680671
2024-03-21 10:00:00+00:00,53080.0,64409.25,10579.08,0.07,0.078,0.194,13815.012043206161
2024-03-21 11:00:00+00:00,53187.0,64081.0,11044.3,0.055,0.07,0.239,13814.00974368011
2024-03-21 12:00:00+00:00,51710.5,63302.5,11056.28,0.136,0.063,0.249,13813.005870401821
2024-03-21 13:00:00+00:00,49918.5,62393.75,10961.68,0.164,0.052,0.138,13812.000424672646
2024-03-21 14:00:00+00:00,48129.5,61521.0,10692.55,0.165,0.057,0.132,13810.993407795966
2024-03-21 15:00:00+00:00,46695.0,60286.25,10083.54,0.123,0.049,0.114,13809.984821077207
2024-03-21 16:00:00+00:00,47005.0,59850.0,9938.87,0.11,0.037,0.079,13808.974665823822
2024-03-21 17:00:00+00:00,51112.5,61900.0,10445.95,0.16,0.046,0.018,13807.962943345305
2024-03-21 18:00:00+00:00,53300.5,64266.5,10682.74,0.227,0.072,0.0,13806.949654953174
2024-03-21 19:00:00+00:00,50390.5,64170.25,10428.46,0.194,0.074,0.0,13805.934801960984
2024-03-21 20:00:00+00:00,47653.0,61086.75,9976.71,0.143,0.068,0.0,13804.918385684316
2024-03-21 21:00:00+00:00,48041.0,57231.0,9748.17,0.126,0.053,0.0,13803.900407440775
2024-03-21 22:00:00+00:00,47716.0,54001.5,9552.5,0.115,0.04,0.0,13802.880868549992
2024-03-21 23:00:00+00:00,45273.5,49977.25,9088.69,0.096,0.033,0.0,13801.859770333622
2024-03-22 00:00:00+00:00,43352.5,47120.0,9360.05,0.026,0.04,0.0,13800.83711411534
2024-03-22 01:00:00+00:00,42150.5,45855.0,9127.64,0.019,0.032,0.0,13799.812901220846
2024-03-22 02:00:00+00:00,40409.5,45695.75,8875.7,0.028,0.027,0.0,13798.78713297785
2024-03-22 03:00:00+00:00,40388.5,46086.5,8876.97,0.036,0.026,0.0,13797.759810716081
2024-03-22 04:00:00+00:00,43032.5,47330.25,9271.8,0.05,0.027,0.0,13796.730935767286
2024-03-22 05:00:00+00:00,47592.5,50577.25,9346.63,0.067,0.03,0.0,13795.700509465221
2024-03-22 06:00:00+00:00,51689.0,56587.5,9975.17,0.094,0.037,0.05,13794.668533145656
2024-03-22 07:00:00+00:00,52906.5,61017.75,10334.42,0.11,0.047,0.207,13793.635008146366
2024-03-22 08:00:00+00:00,52714.5,63720.0,10378.82,0.111,0.065,0.36,13792.599935807139
2024-03-22 09:00:00+00:00,52411.0,63797.25,10382.82,0.076,0.095,0.453,13791.563317469761
2024-03-22 10:00:00+00:00,52574.0,64898.0,10302.67,0.052,0.114,0.53,13790.525154478033
2024-03-22 11:00:00+00:00,53036.0,65724.75,10243.42,0.038,0.113,0.442,13789.485448177751
2024-03-22 12:00:00+00:00,51132.5,64649.0,10388.65,0.098,0.109,0.428,13788.44419991671
2024-03-22 13:00:00+00:00,49391.5,63224.5,10451.15,0.116,0.112,0.373,13787.40141104471
2024-03-22 14:00:00+00:00,47761.5,61472.75,10144.87,0.069,0.143,0.342,13786.357082913546
2024-03-22 15:00:00+00:00,46311.0,60006.75,10103.38,0.025,0.139,0.228,13785.311216877004
2024-03-22 16:00:00+00:00,46776.0,59955.75,10344.82,0.019,0.098,0.128,13784.26381429087
2024-03-22 17:00:00+00:00,49877.5,61173.75,10693.48,0.026,0.092,0.029,13783.21487651292
2024-03-22 18:00:00+00:00,51891.5,62772.75,10878.83,0.011,0.116,0.0,13782.164404902916
2024-03-22 19:00:00+00:00,49562.5,62201.0,10607.08,0.011,0.104,0.0,13781.112400822612
2024-03-22 20:00:00+00:00,47150.5,58815.75,9775.31,0.011,0.087,0.0,13780.05886563575
2024-03-22 21:00:00+00:00,48363.0,55319.75,9626.4,0.026,0.068,0.0,13779.003800708055
2024-03-22 22:00:00+00:00,48131.0,52217.0,9468.15,0.056,0.056,0.0,13777.947207407235
2024-03-22 23:00:00+00:00,45344.5,48564.0,9010.33,0.101,0.055,0.0,13776.889087102976
2024-03-23 00:00:00+00:00,43698.0,45677.75,8510.05,0.196,0.072,0.0,13775.82944116695
2024-03-23 01:00:00+00:00,41925.0,43322.25,8368.6,0.184,0.082,0.0,13774.768270972801
2024-03-23 02:00:00+00:00,39933.5,41957.0,8298.7,0.191,0.079,0.0,13773.705577896155
2024-03-23 03:00:00+00:00,39432.5,41683.0,8054.8,0.183,0.083,0.0,13772.641363314606
2024-03-23 04:00:00+00:00,40358.0,41551.75,8080.28,0.159,0.079,0.0,13771.575628607723
2024-03-23 05:00:00+00:00,41880.5,41516.5,8172.02,0.146,0.071,0.0,13770.508375157046
2024-03-23 06:00:00+00:00,43849.0,42648.5,8409.55,0.156,0.084,0.013,13769.43960434608
2024-03-23 07:00:00+00:00,46518.0,45608.75,8877.4,0.247,0.1,0.058,13768.369317560306
2024-03-23 08:00:00+00:00,48243.5,49076.0,9434.78,0.33,0.15,0.126,13767.297516187162
2024-03-23 09:00:00+00:00,48564.0,51877.25,9395.49,0.287,0.179,0.105,13766.22420161605
2024-03-23 10:00:00+00:00,49137.0,54283.25,9463.88,0.238,0.199,0.09,13765.149375238338
2024-03-23 11:00:00+00:00,50535.0,55889.0,9607.41,0.176,0.201,0.089,13764.07303844735
2024-03-23 12:00:00+00:00,48498.5,55415.25,9516.78,0.114,0.188,0.097,13762.99519263837
2024-03-23 13:00:00+00:00,46647.0,53486.5,9408.19,0.073,0.179,0.104,13761.915839208636
2024-03-23 14:00:00+00:00,45534.0,52316.5,9329.62,0.051,0.178,0.113,13760.834979557341
2024-03-23 15:00:00+00:00,45677.5,52132.75,9353.83,0.025,0.15,0.078,13759.752615085634
2024-03-23 16:00:00+00:00,46585.5,52062.75,9070.15,0.011,0.117,0.042,13758.66874719661
2024-03-23 17:00:00+00:00,50122.5,53497.5,9776.22,0.003,0.088,0.01,13757.58337729532
2024-03-23 18:00:00+00:00,52475.5,55736.5,9878.66,0.0,0.123,0.0,13756.49650678875
2024-03-23 19:00:00+00:00,50491.5,55805.75,9640.63,0.001,0.11,0.0,13755.40813708584
2024-03-23 20:00:00+00:00,48515.5,52929.0,9409.72,0.004,0.075,0.0,13754.318269597476
2024-03-23 21:00:00+00:00,49784.5,50068.75,9140.65,0.008,0.052,0.0,13753.226905736477
2024-03-23 22:00:00+00:00,49982.0,48647.5,9139.9,0.01,0.044,0.0,13752.134046917608
2024-03-23 23:00:00+00:00,47820.0,46095.5,8726.87,0.007,0.041,0.0,13751.039694557572
2024-03-24 00:00:00+00:00,46164.5,43626.5,8147.8,0.008,0.045,0.0,13749.943850075002
2024-03-24 01:00:00+00:00,44368.5,42276.5,7818.19,0.015,0.043,0.0,13748.846514890472
2024-03-24 02:00:00+00:00,42608.0,41299.5,7827.45,0.045,0.041,0.0,13747.747690426486
2024-03-24 03:00:00+00:00,41757.5,40935.25,7528.22,0.087,0.041,0.0,13746.647378107478
2024-03-24 04:00:00+00:00,42445.0,40821.25,7803.54,0.131,0.043,0.0,13745.545579359814
2024-03-24 05:00:00+00:00,43047.5,40673.75,7847.75,0.164,0.051,0.0,13744.44229561178
2024-03-24 06:00:00+00:00,44198.0,40883.5,7972.35,0.19,0.068,0.029,13743.337528293592
2024-03-24 07:00:00+00:00,46234.0,43057.5,8427.3,0.199,0.098,0.057,13742.231278837391
2024-03-24 08:00:00+00:00,48018.5,46245.5,8978.68,0.22,0.141,0.085,13741.123548677235
2024-03-24 09:00:00+00:00,48931.0,49343.5,9097.69,0.231,0.162,0.128,13740.014339249105
2024-03-24 10:00:00+00:00,50326.0,51157.5,9266.3,0.256,0.181,0.174,13738.903651990895
2024-03-24 11:00:00+00:00,51747.0,53429.0,9368.84,0.272,0.191,0.174,13737.79148834242
2024-03-24 12:00:00+00:00,48905.0,52986.0,8838.92,0.386,0.199,0.159,13736.677849745405
2024-03-24 13:00:00+00:00,46220.5,51025.5,8642.24,0.373,0.221,0.127,13735.56273764349
2024-03-24 14:00:00+00:00,44588.5,49602.0,8517.5,0.411,0.198,0.106,13734.446153482222
2024-03-24 15:00:00+00:00,43711.0,48588.0,8612.42,0.472,0.176,0.072,13733.328098709058
2024-03-24 16:00:00+00:00,45100.0,48262.75,8971.19,0.557,0.148,0.037,13732.208574773364
2024-03-24 17:00:00+00:00,49793.5,50290.0,9835.48,0.669,0.151,0.011,13731.087583126406
2024-03-24 18:00:00+00:00,53118.0,53251.75,10310.54,0.841,0.14,0.0,13729.965125221352
2024-03-24 19:00:00+00:00,51798.0,53301.25,10081.93,0.855,0.184,0.0,13728.841202513278
2024-03-24 20:00:00+00:00,50186.5,51376.5,9562.94,0.85,0.18,0.0,13727.715816459151
2024-03-24 21:00:00+00:00,51167.5,50098.25,9204.99,0.844,0.163,0.0,13726.588968517839
2024-03-24 22:00:00+00:00,51345.0,48532.5,9111.88,0.844,0.164,0.0,13725.460660150104
2024-03-24 23:00:00+00:00,49218.5,45847.25,8431.83,0.844,0.176,0.0,13724.3308928186
2024-03-25 00:00:00+00:00,48064.0,44258.75,8378.45,0.904,0.195,0.0,13723.199667987876
2024-03-25 01:00:00+00:00,47304.5,42967.5,7900.53,0.904,0.195,0.0,13722.066987124366
2024-03-25 02:00:00+00:00,45821.5,42332.0,7823.39,0.889,0.198,0.0,13720.932851696394
2024-03-25 03:00:00+00:00,46359.5,42354.0,7975.66,0.853,0.207,0.0,13719.797263174172
2024-03-25 04:00:00+00:00,49770.0,44353.25,8399.87,0.802,0.23,0.0,13718.660223029789
2024-03-25 05:00:00+00:00,54805.0,48558.25,9315.18,0.687,0.264,0.0,13717.52173273722
2024-03-25 06:00:00+00:00,58996.0,55256.25,10019.82,0.605,0.345,0.008,13716.38179377232
2024-03-25 07:00:00+00:00,59765.0,59515.25,10645.93,0.422,0.325,0.018,13715.240407612822
2024-03-25 08:00:00+00:00,59269.0,62270.75,10673.99,0.679,0.343,0.03,13714.097575738335
2024-03-25 09:00:00+00:00,57873.5,62640.75,10602.39,0.544,0.312,0.035,13712.953299630339
2024-03-25 10:00:00+00:00,57631.0,62319.75,10938.27,0.46,0.283,0.047,13711.80758077219
2024-03-25 11:00:00+00:00,57479.5,62210.0,10748.56,0.365,0.242,0.084,13710.660420649116
2024-03-25 12:00:00+00:00,55794.5,61060.5,10435.68,0.314,0.28,0.135,13709.511820748205
