utc_time,total_load,offshore_wind_cf,onshore_wind_cf,solar_cf
2025-06-08 07:00:00+00:00,7524.62,0.381,0.389,0.282
2025-06-08 08:00:00+00:00,7283.99,0.364,0.439,0.424
2025-06-08 09:00:00+00:00,7779.9,0.333,0.46,0.542
2025-06-08 10:00:00+00:00,8607.82,0.276,0.479,0.62
2025-06-08 11:00:00+00:00,9218.1,0.216,0.503,0.652
2025-06-08 12:00:00+00:00,8951.0,0.237,0.474,0.643
2025-06-08 13:00:00+00:00,8500.69,0.339,0.52,0.592
2025-06-08 14:00:00+00:00,7746.3,0.408,0.497,0.488
2025-06-08 15:00:00+00:00,7387.3,0.408,0.399,0.331
2025-06-08 16:00:00+00:00,7797.14,0.399,0.236,0.198
2025-06-08 17:00:00+00:00,8014.9,0.328,0.103,0.065
2025-06-08 18:00:00+00:00,8146.19,0.135,0.057,0.029
2025-06-08 19:00:00+00:00,7917.66,0.089,0.062,0.004
2025-06-08 20:00:00+00:00,8115.74,0.137,0.076,0.0
2025-06-08 21:00:00+00:00,7837.7,0.106,0.075,0.0
2025-06-08 22:00:00+00:00,7565.28,0.058,0.068,0.0
2025-06-08 23:00:00+00:00,7266.48,0.043,0.049,0.0
2025-06-09 00:00:00+00:00,6724.18,0.139,0.097,0.0
2025-06-09 01:00:00+00:00,6583.51,0.549,0.121,0.0
2025-06-09 02:00:00+00:00,6425.39,0.537,0.086,0.0
2025-06-09 03:00:00+00:00,6618.84,0.456,0.074,0.0
2025-06-09 04:00:00+00:00,6747.15,0.479,0.075,0.011
2025-06-09 05:00:00+00:00,7054.22,0.455,0.078,0.019
2025-06-09 06:00:00+00:00,7266.7,0.579,0.194,0.037
2025-06-09 07:00:00+00:00,7455.14,0.668,0.246,0.077
2025-06-09 08:00:00+00:00,7849.59,0.715,0.32,0.176
2025-06-09 09:00:00+00:00,8309.03,0.559,0.34,0.273
2025-06-09 10:00:00+00:00,8508.54,0.435,0.362,0.411
2025-06-09 11:00:00+00:00,7963.09,0.362,0.374,0.535
2025-06-09 12:00:00+00:00,7902.18,0.492,0.361,0.616
2025-06-09 13:00:00+00:00,7963.56,0.501,0.35,0.575
2025-06-09 14:00:00+00:00,7968.94,0.584,0.321,0.399
2025-06-09 15:00:00+00:00,8086.95,0.623,0.323,0.321
2025-06-09 16:00:00+00:00,8171.77,0.618,0.268,0.209
2025-06-09 17:00:00+00:00,8022.8,0.544,0.132,0.065
2025-06-09 18:00:00+00:00,8048.82,0.625,0.11,0.032
2025-06-09 19:00:00+00:00,7970.65,0.56,0.085,0.004
2025-06-09 20:00:00+00:00,8014.13,0.657,0.081,0.0
2025-06-09 21:00:00+00:00,7821.32,0.598,0.068,0.0
2025-06-09 22:00:00+00:00,7566.79,0.526,0.058,0.0
2025-06-09 23:00:00+00:00,7170.88,0.436,0.056,0.0
2025-06-10 00:00:00+00:00,6950.1,0.484,0.079,0.0
2025-06-10 01:00:00+00:00,6858.42,0.395,0.077,0.0
2025-06-10 02:00:00+00:00,6708.2,0.348,0.069,0.0
2025-06-10 03:00:00+00:00,7079.95,0.323,0.066,0.0
2025-06-10 04:00:00+00:00,7744.06,0.29,0.066,0.028
2025-06-10 05:00:00+00:00,8453.98,0.243,0.079,0.05
2025-06-10 06:00:00+00:00,9111.74,0.175,0.079,0.16
2025-06-10 07:00:00+00:00,9527.43,0.156,0.081,0.3
2025-06-10 08:00:00+00:00,9665.27,0.118,0.084,0.435
2025-06-10 09:00:00+00:00,10087.62,0.055,0.098,0.549
2025-06-10 10:00:00+00:00,9810.99,0.022,0.11,0.615
2025-06-10 11:00:00+00:00,9542.42,0.01,0.124,0.656
2025-06-10 12:00:00+00:00,9372.55,0.007,0.117,0.641
2025-06-10 13:00:00+00:00,9364.31,0.016,0.129,0.559
2025-06-10 14:00:00+00:00,9419.49,0.043,0.144,0.501
2025-06-10 15:00:00+00:00,9202.7,0.099,0.124,0.369
2025-06-10 16:00:00+00:00,9482.29,0.159,0.077,0.213
2025-06-10 17:00:00+00:00,9277.66,0.185,0.037,0.063
2025-06-10 18:00:00+00:00,9356.36,0.271,0.035,0.029
2025-06-10 19:00:00+00:00,9077.09,0.281,0.031,0.005
2025-06-10 20:00:00+00:00,8853.81,0.242,0.036,0.0
2025-06-10 21:00:00+00:00,8560.63,0.161,0.037,0.0
2025-06-10 22:00:00+00:00,7950.77,0.106,0.039,0.0
2025-06-10 23:00:00+00:00,7544.25,0.065,0.04,0.0
2025-06-11 00:00:00+00:00,7318.04,0.126,0.058,0.0
2025-06-11 01:00:00+00:00,7342.39,0.138,0.063,0.0
2025-06-11 02:00:00+00:00,7290.62,0.119,0.077,0.0
2025-06-11 03:00:00+00:00,7375.24,0.103,0.075,0.0
2025-06-11 04:00:00+00:00,7842.13,0.093,0.081,0.02
2025-06-11 05:00:00+00:00,8714.92,0.087,0.081,0.038
2025-06-11 06:00:00+00:00,9184.1,0.048,0.069,0.085
2025-06-11 07:00:00+00:00,9511.21,0.053,0.078,0.186
2025-06-11 08:00:00+00:00,9673.66,0.056,0.098,0.337
2025-06-11 09:00:00+00:00,10020.15,0.103,0.134,0.426
2025-06-11 10:00:00+00:00,9908.29,0.161,0.165,0.464
2025-06-11 11:00:00+00:00,9738.4,0.208,0.194,0.471
2025-06-11 12:00:00+00:00,9712.04,0.292,0.141,0.399
2025-06-11 13:00:00+00:00,9767.59,0.554,0.123,0.162
2025-06-11 14:00:00+00:00,9407.48,0.6,0.102,0.128
2025-06-11 15:00:00+00:00,9277.75,0.73,0.095,0.147
2025-06-11 16:00:00+00:00,9325.04,0.775,0.138,0.16
2025-06-11 17:00:00+00:00,9156.27,0.751,0.159,0.067
2025-06-11 18:00:00+00:00,8945.48,0.851,0.213,0.028
2025-06-11 19:00:00+00:00,8513.86,0.864,0.244,0.005
2025-06-11 20:00:00+00:00,8504.22,0.882,0.22,0.0
2025-06-11 21:00:00+00:00,8408.8,0.857,0.229,0.0
2025-06-11 22:00:00+00:00,7690.76,0.813,0.237,0.0
2025-06-11 23:00:00+00:00,7315.83,0.753,0.235,0.0
2025-06-12 00:00:00+00:00,7086.91,0.791,0.25,0.0
2025-06-12 01:00:00+00:00,7006.57,0.79,0.243,0.0
2025-06-12 02:00:00+00:00,6876.36,0.812,0.227,0.0
2025-06-12 03:00:00+00:00,6858.87,0.85,0.228,0.0
2025-06-12 04:00:00+00:00,7411.46,0.858,0.253,0.027
2025-06-12 05:00:00+00:00,8368.3,0.846,0.347,0.051
2025-06-12 06:00:00+00:00,8790.98,0.875,0.36,0.159
2025-06-12 07:00:00+00:00,9443.2,0.879,0.401,0.305
2025-06-12 08:00:00+00:00,9756.97,0.877,0.432,0.386
2025-06-12 09:00:00+00:00,9877.48,0.864,0.452,0.436
2025-06-12 10:00:00+00:00,9901.58,0.837,0.45,0.444
2025-06-12 11:00:00+00:00,9974.17,0.793,0.422,0.401
2025-06-12 12:00:00+00:00,9662.06,0.774,0.372,0.305
2025-06-12 13:00:00+00:00,9594.84,0.695,0.369,0.218
2025-06-12 14:00:00+00:00,9655.52,0.676,0.348,0.157
2025-06-12 15:00:00+00:00,9752.57,0.61,0.259,0.131
2025-06-12 16:00:00+00:00,9706.96,0.534,0.179,0.094
2025-06-12 17:00:00+00:00,9699.38,0.435,0.108,0.055
2025-06-12 18:00:00+00:00,9683.62,0.486,0.08,0.024
2025-06-12 19:00:00+00:00,9145.66,0.325,0.079,0.004
2025-06-12 20:00:00+00:00,8883.12,0.276,0.084,0.0
2025-06-12 21:00:00+00:00,8741.15,0.207,0.067,0.0
2025-06-12 22:00:00+00:00,8191.88,0.147,0.055,0.0
2025-06-12 23:00:00+00:00,7790.33,0.092,0.048,0.0
2025-06-13 00:00:00+00:00,7515.05,0.103,0.049,0.0
2025-06-13 01:00:00+00:00,7416.65,0.075,0.059,0.0
2025-06-13 02:00:00+00:00,7392.22,0.05,0.053,0.0
2025-06-13 03:00:00+00:00,7513.02,0.044,0.043,0.0
2025-06-13 04:00:00+00:00,8021.72,0.037,0.035,0.028
2025-06-13 05:00:00+00:00,8895.62,0.028,0.025,0.051
2025-06-13 06:00:00+00:00,9479.08,0.007,0.014,0.159
2025-06-13 07:00:00+00:00,10056.22,0.006,0.011,0.304
2025-06-13 08:00:00+00:00,10250.04,0.006,0.013,0.44
2025-06-13 09:00:00+00:00,10216.91,0.017,0.015,0.514
2025-06-13 10:00:00+00:00,10079.52,0.033,0.019,0.573
2025-06-13 11:00:00+00:00,10241.12,0.042,0.03,0.559
2025-06-13 12:00:00+00:00,10215.2,0.021,0.038,0.48
2025-06-13 13:00:00+00:00,10175.03,0.017,0.052,0.579
2025-06-13 14:00:00+00:00,9879.8,0.011,0.063,0.493
2025-06-13 15:00:00+00:00,9821.16,0.01,0.074,0.372
2025-06-13 16:00:00+00:00,9651.53,0.012,0.077,0.22
2025-06-13 17:00:00+00:00,9600.12,0.012,0.051,0.063
2025-06-13 18:00:00+00:00,9250.3,0.002,0.04,0.029
2025-06-13 19:00:00+00:00,9032.03,0.003,0.04,0.006
2025-06-13 20:00:00+00:00,8815.04,0.005,0.048,0.0
2025-06-13 21:00:00+00:00,8515.41,0.018,0.058,0.0
2025-06-13 22:00:00+00:00,8057.6,0.038,0.061,0.0
2025-06-13 23:00:00+00:00,7871.97,0.051,0.05,0.0
2025-06-14 00:00:00+00:00,7498.79,0.069,0.035,0.0
2025-06-14 01:00:00+00:00,6708.01,0.029,0.029,0.0
2025-06-14 02:00:00+00:00,6812.73,0.03,0.029,0.0
2025-06-14 03:00:00+00:00,6788.21,0.041,0.031,0.0
2025-06-14 04:00:00+00:00,6788.26,0.051,0.031,0.028
2025-06-14 05:00:00+00:00,7171.26,0.052,0.033,0.049
2025-06-14 06:00:00+00:00,7418.65,0.04,0.044,0.16
2025-06-14 07:00:00+00:00,7883.79,0.018,0.07,0.317
2025-06-14 08:00:00+00:00,8412.63,0.016,0.096,0.461
2025-06-14 09:00:00+00:00,8484.49,0.023,0.094,0.571
2025-06-14 10:00:00+00:00,8602.68,0.042,0.089,0.642
2025-06-14 11:00:00+00:00,8505.79,0.085,0.083,0.67
2025-06-14 12:00:00+00:00,8658.24,0.061,0.024,0.656
2025-06-14 13:00:00+00:00,8841.42,0.114,0.026,0.601
2025-06-14 14:00:00+00:00,8404.94,0.194,0.03,0.506
2025-06-14 15:00:00+00:00,8461.85,0.241,0.042,0.376
2025-06-14 16:00:00+00:00,8717.36,0.279,0.044,0.218
2025-06-14 17:00:00+00:00,8735.42,0.276,0.03,0.061
2025-06-14 18:00:00+00:00,8719.59,0.192,0.032,0.027
2025-06-14 19:00:00+00:00,8667.94,0.157,0.049,0.006
2025-06-14 20:00:00+00:00,8489.86,0.149,0.059,0.0
2025-06-14 21:00:00+00:00,8154.66,0.145,0.067,0.0
2025-06-14 22:00:00+00:00,7552.62,0.163,0.068,0.0
2025-06-14 23:00:00+00:00,7512.7,0.207,0.064,0.0
2025-06-15 00:00:00+00:00,7075.28,0.348,0.067,0.0
2025-06-15 01:00:00+00:00,6980.81,0.398,0.063,0.0
2025-06-15 02:00:00+00:00,7051.92,0.425,0.068,0.0
2025-06-15 03:00:00+00:00,6923.87,0.31,0.071,0.0
2025-06-15 04:00:00+00:00,6827.18,0.236,0.077,0.028
2025-06-15 05:00:00+00:00,7008.5,0.164,0.098,0.049
2025-06-15 06:00:00+00:00,7113.09,0.136,0.119,0.156
2025-06-15 07:00:00+00:00,7802.0,0.322,0.152,0.301
2025-06-15 08:00:00+00:00,8059.11,0.423,0.192,0.431
2025-06-15 09:00:00+00:00,8415.84,0.295,0.212,0.539
2025-06-15 10:00:00+00:00,8677.12,0.242,0.224,0.612
2025-06-15 11:00:00+00:00,8175.86,0.247,0.238,0.643
2025-06-15 12:00:00+00:00,8171.37,0.285,0.257,0.624
2025-06-15 13:00:00+00:00,7920.61,0.41,0.277,0.323
2025-06-15 14:00:00+00:00,7644.19,0.527,0.366,0.298
2025-06-15 15:00:00+00:00,8088.01,0.638,0.358,0.292
2025-06-15 16:00:00+00:00,8217.51,0.672,0.317,0.214
2025-06-15 17:00:00+00:00,8409.45,0.631,0.258,0.061
2025-06-15 18:00:00+00:00,8474.82,0.784,0.229,0.026
2025-06-15 19:00:00+00:00,8377.88,0.735,0.223,0.006
2025-06-15 20:00:00+00:00,8279.4,0.645,0.311,0.0
2025-06-15 21:00:00+00:00,8077.47,0.617,0.297,0.0
2025-06-15 22:00:00+00:00,7732.28,0.659,0.279,0.0
2025-06-15 23:00:00+00:00,7302.0,0.703,0.244,0.0
2025-06-16 00:00:00+00:00,7085.46,0.582,0.239,0.0
2025-06-16 01:00:00+00:00,6920.48,0.522,0.222,0.0
2025-06-16 02:00:00+00:00,6898.57,0.476,0.185,0.0
2025-06-16 03:00:00+00:00,7405.47,0.46,0.153,0.0
2025-06-16 04:00:00+00:00,7787.13,0.416,0.167,0.028
2025-06-16 05:00:00+00:00,8464.95,0.379,0.207,0.051
2025-06-16 06:00:00+00:00,9073.48,0.423,0.203,0.16
2025-06-16 07:00:00+00:00,9663.25,0.34,0.214,0.296
2025-06-16 08:00:00+00:00,9723.36,0.29,0.225,0.324
2025-06-16 09:00:00+00:00,9849.34,0.235,0.228,0.315
2025-06-16 10:00:00+00:00,9941.99,0.195,0.226,0.309
2025-06-16 11:00:00+00:00,9677.11,0.166,0.217,0.258
2025-06-16 12:00:00+00:00,9941.08,0.158,0.19,0.225
2025-06-16 13:00:00+00:00,9681.69,0.127,0.22,0.235
2025-06-16 14:00:00+00:00,9643.42,0.088,0.195,0.19
2025-06-16 15:00:00+00:00,9287.43,0.071,0.167,0.177
2025-06-16 16:00:00+00:00,9673.62,0.062,0.149,0.165
2025-06-16 17:00:00+00:00,9601.48,0.052,0.107,0.073
2025-06-16 18:00:00+00:00,9469.12,0.061,0.048,0.032
2025-06-16 19:00:00+00:00,8992.35,0.081,0.038,0.007
2025-06-16 20:00:00+00:00,8969.17,0.109,0.026,0.0
2025-06-16 21:00:00+00:00,8734.97,0.13,0.02,0.0
2025-06-16 22:00:00+00:00,8269.69,0.15,0.021,0.0
2025-06-16 23:00:00+00:00,7763.67,0.156,0.031,0.0
2025-06-17 00:00:00+00:00,7548.26,0.179,0.043,0.0
2025-06-17 01:00:00+00:00,7488.78,0.173,0.042,0.0
2025-06-17 02:00:00+00:00,7486.58,0.175,0.042,0.0
2025-06-17 03:00:00+00:00,7652.65,0.158,0.042,0.0
2025-06-17 04:00:00+00:00,7962.57,0.149,0.042,0.013
2025-06-17 05:00:00+00:00,8826.87,0.133,0.041,0.033
2025-06-17 06:00:00+00:00,9334.43,0.188,0.046,0.062
2025-06-17 07:00:00+00:00,9906.17,0.164,0.057,0.097
2025-06-17 08:00:00+00:00,9989.59,0.119,0.053,0.159
2025-06-17 09:00:00+00:00,10235.33,0.064,0.049,0.154
2025-06-17 10:00:00+00:00,9923.9,0.026,0.048,0.168
2025-06-17 11:00:00+00:00,10039.3,0.008,0.052,0.234
2025-06-17 12:00:00+00:00,10084.29,0.005,0.037,0.37
2025-06-17 13:00:00+00:00,10080.16,0.006,0.043,0.388
2025-06-17 14:00:00+00:00,10012.82,0.005,0.049,0.389
2025-06-17 15:00:00+00:00,9501.86,0.003,0.053,0.269
2025-06-17 16:00:00+00:00,9696.86,0.001,0.05,0.156
2025-06-17 17:00:00+00:00,9522.21,0.0,0.037,0.066
2025-06-17 18:00:00+00:00,9168.76,0.0,0.039,0.03
2025-06-17 19:00:00+00:00,9162.84,0.0,0.046,0.007
2025-06-17 20:00:00+00:00,9089.32,0.0,0.043,0.0
2025-06-17 21:00:00+00:00,8979.09,0.0,0.034,0.0
2025-06-17 22:00:00+00:00,8441.46,0.0,0.031,0.0
2025-06-17 23:00:00+00:00,7974.85,0.0,0.03,0.0
2025-06-18 00:00:00+00:00,7515.91,0.005,0.018,0.0
2025-06-18 01:00:00+00:00,7579.2,0.01,0.02,0.0
2025-06-18 02:00:00+00:00,7580.73,0.016,0.022,0.0
2025-06-18 03:00:00+00:00,7655.68,0.017,0.018,0.0
2025-06-18 04:00:00+00:00,7982.12,0.016,0.016,0.026
2025-06-18 05:00:00+00:00,8842.49,0.01,0.01,0.052
2025-06-18 06:00:00+00:00,9292.94,0.012,0.014,0.138
2025-06-18 07:00:00+00:00,9723.07,0.005,0.019,0.279
2025-06-18 08:00:00+00:00,9865.65,0.001,0.026,0.425
2025-06-18 09:00:00+00:00,10032.06,0.0,0.033,0.545
2025-06-18 10:00:00+00:00,10125.92,0.0,0.041,0.622
2025-06-18 11:00:00+00:00,10294.16,0.002,0.049,0.65
2025-06-18 12:00:00+00:00,9963.64,0.005,0.051,0.639
2025-06-18 13:00:00+00:00,9813.01,0.017,0.061,0.59
2025-06-18 14:00:00+00:00,9729.73,0.032,0.07,0.498
2025-06-18 15:00:00+00:00,9692.02,0.063,0.079,0.37
2025-06-18 16:00:00+00:00,9708.8,0.098,0.071,0.217
2025-06-18 17:00:00+00:00,9634.03,0.122,0.044,0.063
2025-06-18 18:00:00+00:00,9517.35,0.053,0.05,0.028
2025-06-18 19:00:00+00:00,9159.91,0.063,0.049,0.007
2025-06-18 20:00:00+00:00,9059.16,0.069,0.046,0.0
2025-06-18 21:00:00+00:00,8818.25,0.069,0.045,0.0
2025-06-18 22:00:00+00:00,8223.62,0.068,0.044,0.0
2025-06-18 23:00:00+00:00,7952.59,0.055,0.043,0.0
2025-06-19 00:00:00+00:00,7670.7,0.077,0.052,0.0
2025-06-19 01:00:00+00:00,7511.89,0.035,0.047,0.0
2025-06-19 02:00:00+00:00,7456.43,0.018,0.041,0.0
2025-06-19 03:00:00+00:00,7663.17,0.015,0.036,0.0
2025-06-19 04:00:00+00:00,8122.99,0.012,0.029,0.028
2025-06-19 05:00:00+00:00,8956.05,0.007,0.022,0.047
2025-06-19 06:00:00+00:00,9430.25,0.001,0.018,0.155
2025-06-19 07:00:00+00:00,9848.34,0.0,0.02,0.31
2025-06-19 08:00:00+00:00,10083.25,0.0,0.027,0.451
2025-06-19 09:00:00+00:00,10277.26,0.001,0.036,0.561
2025-06-19 10:00:00+00:00,10262.78,0.009,0.039,0.631
2025-06-19 11:00:00+00:00,10360.19,0.053,0.036,0.66
2025-06-19 12:00:00+00:00,10149.91,0.137,0.024,0.648
2025-06-19 13:00:00+00:00,9881.37,0.173,0.021,0.596
2025-06-19 14:00:00+00:00,9757.13,0.166,0.018,0.504
2025-06-19 15:00:00+00:00,9586.76,0.153,0.017,0.375
2025-06-19 16:00:00+00:00,9782.54,0.142,0.016,0.219
2025-06-19 17:00:00+00:00,9747.08,0.125,0.014,0.06
2025-06-19 18:00:00+00:00,9600.76,0.113,0.026,0.025
2025-06-19 19:00:00+00:00,9155.66,0.071,0.025,0.007
2025-06-19 20:00:00+00:00,9179.91,0.047,0.025,0.0
2025-06-19 21:00:00+00:00,9026.28,0.043,0.027,0.0
2025-06-19 22:00:00+00:00,8398.43,0.039,0.027,0.0
2025-06-19 23:00:00+00:00,7993.83,0.034,0.026,0.0
2025-06-20 00:00:00+00:00,7684.39,0.087,0.032,0.0
2025-06-20 01:00:00+00:00,7611.27,0.052,0.026,0.0
2025-06-20 02:00:00+00:00,7505.57,0.031,0.019,0.0
2025-06-20 03:00:00+00:00,7756.51,0.035,0.019,0.0
2025-06-20 04:00:00+00:00,8226.48,0.034,0.017,0.027
2025-06-20 05:00:00+00:00,8897.31,0.027,0.014,0.047
2025-06-20 06:00:00+00:00,9475.22,0.023,0.008,0.153
2025-06-20 07:00:00+00:00,9953.91,0.041,0.012,0.305
2025-06-20 08:00:00+00:00,10172.85,0.084,0.023,0.443
2025-06-20 09:00:00+00:00,10156.88,0.148,0.033,0.549
2025-06-20 10:00:00+00:00,10181.61,0.239,0.042,0.617
2025-06-20 11:00:00+00:00,10240.14,0.341,0.043,0.644
2025-06-20 12:00:00+00:00,10145.41,0.336,0.052,0.634
2025-06-20 13:00:00+00:00,9788.92,0.461,0.057,0.577
2025-06-20 14:00:00+00:00,9562.09,0.472,0.063,0.479
2025-06-20 15:00:00+00:00,9338.41,0.44,0.076,0.365
2025-06-20 16:00:00+00:00,9559.82,0.437,0.078,0.215
2025-06-20 17:00:00+00:00,9431.83,0.461,0.077,0.064
2025-06-20 18:00:00+00:00,9182.8,0.384,0.106,0.028
2025-06-20 19:00:00+00:00,9107.5,0.395,0.115,0.008
2025-06-20 20:00:00+00:00,8906.91,0.44,0.144,0.0
2025-06-20 21:00:00+00:00,8761.36,0.466,0.147,0.0
2025-06-20 22:00:00+00:00,8373.98,0.503,0.153,0.0
2025-06-20 23:00:00+00:00,7782.94,0.524,0.138,0.0
2025-06-21 00:00:00+00:00,7422.36,0.537,0.095,0.0
2025-06-21 01:00:00+00:00,7371.52,0.446,0.09,0.0
2025-06-21 02:00:00+00:00,7273.17,0.352,0.081,0.0
2025-06-21 03:00:00+00:00,7175.79,0.312,0.073,0.0
2025-06-21 04:00:00+00:00,7222.82,0.271,0.071,0.028
2025-06-21 05:00:00+00:00,7554.99,0.22,0.067,0.049
2025-06-21 06:00:00+00:00,7884.01,0.219,0.049,0.154
2025-06-21 07:00:00+00:00,8411.95,0.137,0.048,0.304
2025-06-21 08:00:00+00:00,8738.87,0.087,0.049,0.439
2025-06-21 09:00:00+00:00,8972.32,0.068,0.045,0.543
2025-06-21 10:00:00+00:00,9340.73,0.052,0.038,0.61
2025-06-21 11:00:00+00:00,9311.45,0.052,0.027,0.639
2025-06-21 12:00:00+00:00,9067.81,0.063,0.014,0.625
2025-06-21 13:00:00+00:00,8772.12,0.052,0.013,0.574
2025-06-21 14:00:00+00:00,8657.01,0.044,0.012,0.485
2025-06-21 15:00:00+00:00,8333.83,0.032,0.015,0.362
2025-06-21 16:00:00+00:00,8545.07,0.021,0.019,0.213
2025-06-21 17:00:00+00:00,8875.22,0.017,0.023,0.064
2025-06-21 18:00:00+00:00,8813.59,0.169,0.04,0.028
2025-06-21 19:00:00+00:00,8809.92,0.13,0.052,0.008
2025-06-21 20:00:00+00:00,8494.21,0.091,0.056,0.0
2025-06-21 21:00:00+00:00,8463.58,0.094,0.064,0.0
2025-06-21 22:00:00+00:00,7908.52,0.103,0.073,0.0
2025-06-21 23:00:00+00:00,7377.7,0.105,0.078,0.0
2025-06-22 00:00:00+00:00,7175.02,0.166,0.081,0.0
2025-06-22 01:00:00+00:00,6971.4,0.176,0.086,0.0
2025-06-22 02:00:00+00:00,6886.68,0.18,0.073,0.0
2025-06-22 03:00:00+00:00,6772.34,0.186,0.072,0.0
2025-06-22 04:00:00+00:00,6660.01,0.21,0.075,0.027
2025-06-22 05:00:00+00:00,6899.3,0.215,0.081,0.051
2025-06-22 06:00:00+00:00,7231.05,0.285,0.087,0.149
2025-06-22 07:00:00+00:00,7692.21,0.288,0.096,0.288
2025-06-22 08:00:00+00:00,8006.66,0.509,0.118,0.418
2025-06-22 09:00:00+00:00,8218.64,0.645,0.206,0.52
2025-06-22 10:00:00+00:00,8683.39,0.694,0.302,0.588
2025-06-22 11:00:00+00:00,8175.26,0.682,0.359,0.615
2025-06-22 12:00:00+00:00,8521.8,0.833,0.345,0.603
2025-06-22 13:00:00+00:00,8529.54,0.882,0.377,0.545
2025-06-22 14:00:00+00:00,8426.58,0.866,0.51,0.469
2025-06-22 15:00:00+00:00,8101.1,0.708,0.498,0.246
2025-06-22 16:00:00+00:00,8475.84,0.533,0.51,0.192
2025-06-22 17:00:00+00:00,8466.39,0.408,0.408,0.067
2025-06-22 18:00:00+00:00,8741.67,0.274,0.211,0.032
2025-06-22 19:00:00+00:00,8663.65,0.158,0.154,0.008
2025-06-22 20:00:00+00:00,8464.24,0.151,0.133,0.0
2025-06-22 21:00:00+00:00,8284.91,0.157,0.125,0.0
2025-06-22 22:00:00+00:00,7745.0,0.15,0.106,0.0
2025-06-22 23:00:00+00:00,7418.1,0.134,0.091,0.0
2025-06-23 00:00:00+00:00,7384.85,0.13,0.094,0.0
2025-06-23 01:00:00+00:00,7234.1,0.165,0.105,0.0
2025-06-23 02:00:00+00:00,7065.51,0.186,0.114,0.0
2025-06-23 03:00:00+00:00,7376.69,0.191,0.106,0.0
2025-06-23 04:00:00+00:00,7890.35,0.226,0.112,0.008
2025-06-23 05:00:00+00:00,8787.37,0.314,0.124,0.023
2025-06-23 06:00:00+00:00,9435.9,0.456,0.163,0.049
2025-06-23 07:00:00+00:00,10055.0,0.531,0.195,0.079
2025-06-23 08:00:00+00:00,10085.25,0.514,0.223,0.123
2025-06-23 09:00:00+00:00,9965.36,0.519,0.221,0.177
2025-06-23 10:00:00+00:00,9896.51,0.525,0.243,0.277
2025-06-23 11:00:00+00:00,9733.02,0.493,0.279,0.498
2025-06-23 12:00:00+00:00,9324.03,0.656,0.345,0.637
2025-06-23 13:00:00+00:00,9198.48,0.718,0.378,0.614
2025-06-23 14:00:00+00:00,8972.65,0.846,0.394,0.519
2025-06-23 15:00:00+00:00,8669.05,0.862,0.378,0.387
2025-06-23 16:00:00+00:00,9227.19,0.867,0.354,0.227
2025-06-23 17:00:00+00:00,9515.97,0.851,0.295,0.066
2025-06-23 18:00:00+00:00,9229.38,0.899,0.246,0.029
2025-06-23 19:00:00+00:00,9078.55,0.878,0.217,0.008
2025-06-23 20:00:00+00:00,8777.37,0.886,0.216,0.0
2025-06-23 21:00:00+00:00,8564.93,0.884,0.213,0.0
2025-06-23 22:00:00+00:00,8111.68,0.871,0.203,0.0
2025-06-23 23:00:00+00:00,7603.25,0.842,0.19,0.0
2025-06-24 00:00:00+00:00,7420.72,0.887,0.189,0.0
2025-06-24 01:00:00+00:00,7489.59,0.847,0.194,0.0
2025-06-24 02:00:00+00:00,7179.46,0.839,0.208,0.0
2025-06-24 03:00:00+00:00,7343.98,0.845,0.249,0.0
2025-06-24 04:00:00+00:00,7837.38,0.836,0.336,0.027
2025-06-24 05:00:00+00:00,8783.77,0.823,0.414,0.055
2025-06-24 06:00:00+00:00,9125.01,0.826,0.395,0.12
2025-06-24 07:00:00+00:00,9703.68,0.828,0.422,0.148
2025-06-24 08:00:00+00:00,9881.64,0.825,0.424,0.184
2025-06-24 09:00:00+00:00,9719.03,0.764,0.427,0.252
2025-06-24 10:00:00+00:00,9517.32,0.705,0.426,0.297
2025-06-24 11:00:00+00:00,9369.54,0.673,0.416,0.292
2025-06-24 12:00:00+00:00,9449.59,0.782,0.331,0.242
2025-06-24 13:00:00+00:00,9484.13,0.823,0.353,0.203
2025-06-24 14:00:00+00:00,9345.24,0.878,0.335,0.139
2025-06-24 15:00:00+00:00,9429.07,0.867,0.291,0.109
2025-06-24 16:00:00+00:00,9673.94,0.843,0.26,0.078
2025-06-24 17:00:00+00:00,9637.47,0.816,0.215,0.042
2025-06-24 18:00:00+00:00,9111.83,0.856,0.105,0.016
2025-06-24 19:00:00+00:00,8988.63,0.863,0.125,0.003
2025-06-24 20:00:00+00:00,8784.95,0.874,0.138,0.0
2025-06-24 21:00:00+00:00,8583.59,0.847,0.148,0.0
2025-06-24 22:00:00+00:00,7890.0,0.805,0.157,0.0
2025-06-24 23:00:00+00:00,7535.11,0.735,0.167,0.0
2025-06-25 00:00:00+00:00,7381.24,0.816,0.192,0.0
2025-06-25 01:00:00+00:00,7510.24,0.814,0.203,0.0
2025-06-25 02:00:00+00:00,7466.84,0.813,0.224,0.0
2025-06-25 03:00:00+00:00,7288.26,0.733,0.234,0.0
2025-06-25 04:00:00+00:00,7632.9,0.667,0.258,0.015
2025-06-25 05:00:00+00:00,8559.35,0.603,0.271,0.024
2025-06-25 06:00:00+00:00,9129.79,0.594,0.276,0.027
2025-06-25 07:00:00+00:00,9589.86,0.551,0.317,0.063
2025-06-25 08:00:00+00:00,10017.99,0.59,0.332,0.093
